1220287574.129203, $GPGGA,151941.60,4530.36830852,N,00909.96980563,E,4,5,2.4,129.088,M,48.022,M,0.6,0000*7
1220287574.138182, $GPGST,151941.60,0.025,0.041,0.015,303.5,0.035,0.026,0.033*5
1220287574.331144, $GPGGA,151941.80,4530.36830403,N,00909.96977718,E,4,5,2.4,129.086,M,48.022,M,0.8,0000*7
1220287574.341113, $GPGST,151941.80,0.036,0.041,0.015,303.5,0.035,0.026,0.033*5
1220287574.533064, $GPGGA,151942.00,4530.36828134,N,00909.96972786,E,4,5,2.4,129.090,M,48.022,M,1.0,0000*7
1220287574.542069, $GPGST,151942.00,0.027,0.040,0.015,302.6,0.034,0.025,0.031*5
1220287574.728984, $GPGGA,151942.20,4530.36826646,N,00909.96966117,E,4,5,2.4,129.082,M,48.022,M,1.2,0000*7
1220287574.738972, $GPGST,151942.20,0.057,0.040,0.015,302.6,0.034,0.025,0.031*5
1220287574.928949, $GPGGA,151942.40,4530.36826468,N,00909.96963086,E,4,5,2.4,129.062,M,48.022,M,1.4,0000*7
1220287574.938891, $GPGST,151942.40,0.015,0.040,0.015,302.6,0.034,0.025,0.031*5
1220287575.128839, $GPGGA,151942.60,4530.36825163,N,00909.96959745,E,4,5,2.4,129.051,M,48.022,M,0.6,0000*7
1220287575.138814, $GPGST,151942.60,0.051,0.040,0.015,302.6,0.034,0.025,0.031*5
1220287575.329775, $GPGGA,151942.80,4530.36823410,N,00909.96954517,E,4,5,2.4,129.054,M,48.022,M,0.8,0000*7
1220287575.338780, $GPGST,151942.80,0.002,0.040,0.015,302.6,0.034,0.025,0.031*5
1220287575.532706, $GPGGA,151943.00,4530.36822175,N,00909.96950736,E,4,5,2.4,129.042,M,48.022,M,1.0,0000*7
1220287575.541717, $GPGST,151943.00,0.111,0.043,0.015,304.4,0.037,0.027,0.034*5
1220287575.729667, $GPGGA,151943.20,4530.36820318,N,00909.96946167,E,4,5,2.4,129.055,M,48.022,M,1.2,0000*7
1220287575.738642, $GPGST,151943.20,0.042,0.043,0.015,304.4,0.037,0.027,0.034*5
1220287575.929586, $GPGGA,151943.40,4530.36820421,N,00909.96943537,E,4,5,2.4,129.021,M,48.022,M,1.4,0000*7
1220287575.939571, $GPGST,151943.40,0.065,0.043,0.015,304.4,0.037,0.027,0.034*5
1220287576.129522, $GPGGA,151943.60,4530.36818412,N,00909.96938740,E,4,5,2.4,129.016,M,48.022,M,0.6,0000*7
1220287576.139534, $GPGST,151943.60,0.034,0.043,0.015,304.4,0.037,0.027,0.034*5
1220287576.329449, $GPGGA,151943.80,4530.36818271,N,00909.96936253,E,4,5,2.4,129.000,M,48.022,M,0.8,0000*7
1220287576.339419, $GPGST,151943.80,0.040,0.043,0.015,304.4,0.037,0.027,0.034*5
1220287576.532381, $GPGGA,151944.00,4530.36817552,N,00909.96934999,E,4,5,2.4,129.014,M,48.022,M,1.0,0000*7
1220287576.542315, $GPGST,151944.00,0.056,0.046,0.015,305.2,0.038,0.029,0.035*5
1220287576.730294, $GPGGA,151944.20,4530.36817114,N,00909.96933720,E,4,5,2.4,129.008,M,48.022,M,1.2,0000*7
1220287576.740283, $GPGST,151944.20,0.001,0.046,0.015,305.2,0.038,0.029,0.035*5
1220287576.929199, $GPGGA,151944.40,4530.36815632,N,00909.96930617,E,4,5,2.4,129.025,M,48.022,M,1.4,0000*7
1220287576.939193, $GPGST,151944.40,0.052,0.046,0.015,305.2,0.038,0.029,0.035*5
1220287577.130192, $GPGGA,151944.60,4530.36814099,N,00909.96929578,E,4,5,2.4,129.034,M,48.022,M,0.6,0000*7
1220287577.139138, $GPGST,151944.60,0.032,0.046,0.015,305.2,0.038,0.029,0.035*5
1220287577.330087, $GPGGA,151944.80,4530.36814879,N,00909.96928516,E,4,5,2.4,129.037,M,48.022,M,0.8,0000*7
1220287577.339208, $GPGST,151944.80,0.018,0.046,0.015,305.2,0.038,0.029,0.035*5
1220287577.533018, $GPGGA,151945.00,4530.36813982,N,00909.96928883,E,4,5,2.4,129.037,M,48.022,M,1.0,0000*7
1220287577.542050, $GPGST,151945.00,0.018,0.044,0.015,304.6,0.037,0.028,0.034*5
1220287577.729937, $GPGGA,151945.20,4530.36813654,N,00909.96927821,E,4,5,2.4,129.047,M,48.022,M,1.2,0000*7
1220287577.739956, $GPGST,151945.20,0.030,0.044,0.015,304.6,0.037,0.028,0.034*5
1220287577.929879, $GPGGA,151945.40,4530.36813071,N,00909.96926953,E,4,5,2.4,129.046,M,48.022,M,1.4,0000*7
1220287577.939914, $GPGST,151945.40,0.040,0.044,0.015,304.6,0.037,0.028,0.034*5
1220287578.129804, $GPGGA,151945.60,4530.36812471,N,00909.96926205,E,4,5,2.4,129.041,M,48.022,M,0.6,0000*7
1220287578.140385, $GPGST,151945.60,0.063,0.044,0.015,304.6,0.037,0.028,0.034*5
1220287578.329727, $GPGGA,151945.80,4530.36812586,N,00909.96925570,E,4,5,2.4,129.035,M,48.022,M,0.8,0000*7
1220287578.339773, $GPGST,151945.80,0.031,0.044,0.015,304.6,0.037,0.028,0.034*5
1220287578.532649, $GPGGA,151946.00,4530.36812139,N,00909.96925068,E,4,5,2.4,129.036,M,48.022,M,1.0,0000*7
1220287578.542620, $GPGST,151946.00,0.084,0.043,0.015,304.6,0.037,0.027,0.034*5
1220287578.730588, $GPGGA,151946.20,4530.36811058,N,00909.96923181,E,4,5,2.4,129.033,M,48.022,M,1.2,0000*7
1220287578.739548, $GPGST,151946.20,0.047,0.043,0.015,304.6,0.037,0.027,0.034*5
1220287578.930513, $GPGGA,151946.40,4530.36809826,N,00909.96921562,E,4,5,2.4,129.041,M,48.022,M,1.4,0000*7
1220287578.940482, $GPGST,151946.40,0.067,0.043,0.015,304.6,0.037,0.027,0.034*5
1220287579.129476, $GPGGA,151946.60,4530.36808126,N,00909.96920559,E,4,5,2.4,129.023,M,48.022,M,0.6,0000*7
1220287579.139436, $GPGST,151946.60,0.056,0.043,0.015,304.6,0.037,0.027,0.034*5
1220287579.330373, $GPGGA,151946.80,4530.36806700,N,00909.96918127,E,4,5,2.4,129.030,M,48.022,M,0.8,0000*7
1220287579.340375, $GPGST,151946.80,0.119,0.043,0.015,304.6,0.037,0.027,0.034*5
1220287579.533302, $GPGGA,151947.00,4530.36804045,N,00909.96914505,E,4,5,2.4,129.038,M,48.022,M,1.0,0000*7
1220287579.543300, $GPGST,151947.00,0.078,0.045,0.015,305.4,0.038,0.029,0.035*5
1220287579.730213, $GPGGA,151947.20,4530.36802993,N,00909.96913402,E,4,5,2.4,129.021,M,48.022,M,1.2,0000*7
1220287579.740231, $GPGST,151947.20,0.071,0.045,0.015,305.4,0.038,0.029,0.035*5
1220287579.930152, $GPGGA,151947.40,4530.36800901,N,00909.96911494,E,4,5,2.4,129.025,M,48.022,M,1.4,0000*7
1220287579.940159, $GPGST,151947.40,0.086,0.045,0.015,305.4,0.038,0.029,0.035*5
1220287580.130072, $GPGGA,151947.60,4530.36799385,N,00909.96909035,E,4,4,4.7,129.022,M,48.022,M,0.6,0000*7
1220287580.140048, $GPGST,151947.60,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287580.329992, $GPGGA,151947.80,4530.36796965,N,00909.96906140,E,4,4,4.7,129.046,M,48.022,M,0.8,0000*7
1220287580.340012, $GPGST,151947.80,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287580.532929, $GPGGA,151948.00,4530.36794862,N,00909.96905168,E,4,4,4.7,129.056,M,48.022,M,1.0,0000*7
1220287580.542946, $GPGST,151948.00,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287580.729849, $GPGGA,151948.20,4530.36792155,N,00909.96902874,E,4,4,4.7,129.063,M,48.022,M,1.2,0000*7
1220287580.739826, $GPGST,151948.20,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287580.929773, $GPGGA,151948.40,4530.36790294,N,00909.96901289,E,4,4,4.7,129.049,M,48.022,M,1.4,0000*7
1220287580.939787, $GPGST,151948.40,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287581.129741, $GPGGA,151948.60,4530.36788194,N,00909.96900930,E,4,4,4.7,129.039,M,48.022,M,0.6,0000*7
1220287581.139686, $GPGST,151948.60,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287581.330678, $GPGGA,151948.80,4530.36786412,N,00909.96900244,E,4,4,4.7,129.030,M,48.022,M,0.8,0000*7
1220287581.339608, $GPGST,151948.80,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287581.533612, $GPGGA,151949.00,4530.36784630,N,00909.96899104,E,4,4,4.7,129.031,M,48.022,M,1.0,0000*7
1220287581.542545, $GPGST,151949.00,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287581.730493, $GPGGA,151949.20,4530.36780598,N,00909.96896277,E,4,4,4.7,129.061,M,48.022,M,1.2,0000*7
1220287581.740541, $GPGST,151949.20,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287581.930456, $GPGGA,151949.40,4530.36778596,N,00909.96895287,E,4,4,4.7,129.052,M,48.022,M,1.4,0000*7
1220287581.940422, $GPGST,151949.40,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287582.130349, $GPGGA,151949.60,4530.36776818,N,00909.96895892,E,4,4,4.7,129.047,M,48.022,M,0.6,0000*7
1220287582.140325, $GPGST,151949.60,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287582.330314, $GPGGA,151949.80,4530.36774563,N,00909.96895413,E,4,4,4.7,129.046,M,48.022,M,0.8,0000*7
1220287582.340290, $GPGST,151949.80,0.000,0.053,0.015,307.3,0.043,0.034,0.040*5
1220287582.535250, $GPGGA,151950.00,4530.36772308,N,00909.96894675,E,4,4,4.7,129.045,M,48.022,M,1.0,0000*7
1220287582.545213, $GPGST,151950.00,0.000,0.053,0.015,307.2,0.043,0.034,0.040*5
1220287582.731206, $GPGGA,151950.20,4530.36770074,N,00909.96894535,E,4,4,4.7,129.045,M,48.022,M,1.2,0000*7
1220287582.740146, $GPGST,151950.20,0.000,0.053,0.015,307.2,0.043,0.034,0.040*5
1220287582.931096, $GPGGA,151950.40,4530.36767925,N,00909.96895043,E,4,4,4.7,129.034,M,48.022,M,1.4,0000*7
1220287582.941075, $GPGST,151950.40,0.000,0.053,0.015,307.2,0.043,0.034,0.040*5
1220287583.131032, $GPGGA,151950.60,4530.36765372,N,00909.96895479,E,4,4,4.7,129.024,M,48.022,M,0.6,0000*7
1220287583.139984, $GPGST,151950.60,0.000,0.053,0.015,307.2,0.043,0.034,0.040*5
1220287583.330957, $GPGGA,151950.80,4530.36762897,N,00909.96895881,E,4,4,4.7,129.028,M,48.022,M,0.8,0000*7
1220287583.340925, $GPGST,151950.80,0.000,0.053,0.015,307.2,0.043,0.034,0.040*5
1220287583.533911, $GPGGA,151951.00,4530.36760419,N,00909.96895702,E,4,4,4.7,129.026,M,48.022,M,1.0,0000*7
1220287583.542863, $GPGST,151951.00,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287583.730812, $GPGGA,151951.20,4530.36757936,N,00909.96895451,E,4,4,4.7,129.028,M,48.022,M,1.2,0000*7
1220287583.740810, $GPGST,151951.20,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287583.930730, $GPGGA,151951.40,4530.36755031,N,00909.96894868,E,4,4,4.7,129.025,M,48.022,M,1.4,0000*7
1220287583.940707, $GPGST,151951.40,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287584.130670, $GPGGA,151951.60,4530.36753160,N,00909.96895740,E,4,4,4.7,129.036,M,48.022,M,0.6,0000*7
1220287584.140668, $GPGST,151951.60,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287584.330591, $GPGGA,151951.80,4530.36749917,N,00909.96895730,E,4,4,4.7,129.043,M,48.022,M,0.8,0000*7
1220287584.340559, $GPGST,151951.80,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287584.533526, $GPGGA,151952.00,4530.36748052,N,00909.96897218,E,4,4,4.7,129.006,M,48.022,M,1.0,0000*7
1220287584.543486, $GPGST,151952.00,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287584.731443, $GPGGA,151952.20,4530.36745378,N,00909.96897157,E,4,4,4.7,129.030,M,48.022,M,1.2,0000*7
1220287584.741414, $GPGST,151952.20,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287584.931383, $GPGGA,151952.40,4530.36742339,N,00909.96897568,E,4,4,4.7,129.034,M,48.022,M,1.4,0000*7
1220287584.940460, $GPGST,151952.40,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287585.131304, $GPGGA,151952.60,4530.36739125,N,00909.96898353,E,4,4,4.7,129.050,M,48.022,M,0.6,0000*7
1220287585.141312, $GPGST,151952.60,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287585.331221, $GPGGA,151952.80,4530.36737463,N,00909.96899736,E,4,4,4.7,128.999,M,48.022,M,0.8,0000*7
1220287585.341197, $GPGST,151952.80,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287585.534157, $GPGGA,151953.00,4530.36735325,N,00909.96899878,E,4,4,4.7,128.991,M,48.022,M,1.0,0000*7
1220287585.544172, $GPGST,151953.00,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287585.731080, $GPGGA,151953.20,4530.36732568,N,00909.96901289,E,4,4,4.7,129.011,M,48.022,M,1.2,0000*7
1220287585.741060, $GPGST,151953.20,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287585.931000, $GPGGA,151953.40,4530.36729885,N,00909.96901706,E,4,4,4.7,129.001,M,48.022,M,1.4,0000*7
1220287585.940978, $GPGST,151953.40,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287586.130946, $GPGGA,151953.60,4530.36727190,N,00909.96902538,E,4,4,4.7,129.003,M,48.022,M,0.6,0000*7
1220287586.140939, $GPGST,151953.60,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287586.331879, $GPGGA,151953.80,4530.36724327,N,00909.96903341,E,4,4,4.7,129.013,M,48.022,M,0.8,0000*7
1220287586.340870, $GPGST,151953.80,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287586.535218, $GPGGA,151954.00,4530.36721081,N,00909.96904501,E,4,4,4.7,129.017,M,48.022,M,1.0,0000*7
1220287586.544804, $GPGST,151954.00,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287586.731716, $GPGGA,151954.20,4530.36717610,N,00909.96906220,E,4,4,4.7,128.988,M,48.022,M,1.2,0000*7
1220287586.741733, $GPGST,151954.20,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287586.932650, $GPGGA,151954.40,4530.36714442,N,00909.96906944,E,4,4,4.7,128.995,M,48.022,M,1.4,0000*7
1220287586.942623, $GPGST,151954.40,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287587.131578, $GPGGA,151954.60,4530.36710237,N,00909.96907122,E,4,4,4.7,129.008,M,48.022,M,0.6,0000*7
1220287587.141575, $GPGST,151954.60,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287587.331553, $GPGGA,151954.80,4530.36708461,N,00909.96908236,E,4,4,4.7,129.002,M,48.022,M,0.8,0000*7
1220287587.341514, $GPGST,151954.80,0.000,0.054,0.015,307.2,0.044,0.035,0.040*5
1220287587.534432, $GPGGA,151955.00,4530.36704993,N,00909.96909063,E,4,4,4.7,129.000,M,48.022,M,1.0,0000*7
1220287587.544444, $GPGST,151955.00,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287587.731359, $GPGGA,151955.20,4530.36702036,N,00909.96910745,E,4,4,4.7,129.003,M,48.022,M,1.2,0000*7
1220287587.741373, $GPGST,151955.20,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287587.932292, $GPGGA,151955.40,4530.36698514,N,00909.96910964,E,4,4,4.7,129.023,M,48.022,M,1.4,0000*7
1220287587.942299, $GPGST,151955.40,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287588.132257, $GPGGA,151955.60,4530.36696423,N,00909.96913432,E,4,4,4.7,129.019,M,48.022,M,1.6,0000*7
1220287588.141187, $GPGST,151955.60,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287588.332147, $GPGGA,151955.80,4530.36692944,N,00909.96914178,E,4,4,4.7,129.031,M,48.022,M,1.8,0000*7
1220287588.341152, $GPGST,151955.80,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287588.534111, $GPGGA,151956.00,4530.36689883,N,00909.96916382,E,4,4,4.7,129.029,M,48.022,M,2.0,0000*7
1220287588.544090, $GPGST,151956.00,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287588.732036, $GPGGA,151956.20,4530.36687289,N,00909.96917796,E,4,4,4.7,129.046,M,48.022,M,2.2,0000*7
1220287588.741999, $GPGST,151956.20,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287588.932969, $GPGGA,151956.40,4530.36685424,N,00909.96921738,E,4,4,4.7,129.015,M,48.022,M,2.4,0000*7
1220287588.941946, $GPGST,151956.40,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287589.131868, $GPGGA,151956.60,4530.36681749,N,00909.96922265,E,4,4,4.7,129.036,M,48.022,M,0.6,0000*7
1220287589.141868, $GPGST,151956.60,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287589.332827, $GPGGA,151956.80,4530.36678679,N,00909.96923823,E,4,4,4.7,129.014,M,48.022,M,0.8,0000*7
1220287589.341828, $GPGST,151956.80,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287589.534754, $GPGGA,151957.00,4530.36675546,N,00909.96926372,E,4,4,4.7,129.026,M,48.022,M,1.0,0000*7
1220287589.544726, $GPGST,151957.00,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287589.732666, $GPGGA,151957.20,4530.36671343,N,00909.96927819,E,4,4,4.7,129.005,M,48.022,M,1.2,0000*7
1220287589.742654, $GPGST,151957.20,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287589.932605, $GPGGA,151957.40,4530.36668905,N,00909.96929796,E,4,4,4.7,129.039,M,48.022,M,1.4,0000*7
1220287589.942646, $GPGST,151957.40,0.000,0.054,0.015,307.1,0.044,0.035,0.041*5
1220287590.132530, $GPGGA,151957.60,4530.36666067,N,00909.96933147,E,4,5,2.4,129.018,M,48.022,M,0.6,0000*7
1220287590.142496, $GPGST,151957.60,0.112,0.089,0.025,286.4,0.085,0.035,0.078*5
1220287590.332450, $GPGGA,151957.80,4530.36662767,N,00909.96934508,E,4,5,2.4,129.016,M,48.022,M,0.8,0000*7
1220287590.342438, $GPGST,151957.80,0.065,0.089,0.025,286.4,0.085,0.035,0.078*5
1220287590.535383, $GPGGA,151958.00,4530.36658893,N,00909.96937342,E,4,5,2.4,129.029,M,48.022,M,1.0,0000*7
1220287590.545395, $GPGST,151958.00,0.026,0.091,0.027,285.3,0.088,0.035,0.084*5
1220287590.735319, $GPGGA,151958.20,4530.36654848,N,00909.96938607,E,4,5,2.4,129.012,M,48.022,M,1.2,0000*7
1220287590.745281, $GPGST,151958.20,0.023,0.091,0.027,285.3,0.088,0.035,0.084*5
1220287590.933243, $GPGGA,151958.40,4530.36650791,N,00909.96942124,E,4,5,2.4,129.020,M,48.022,M,1.4,0000*7
1220287590.943210, $GPGST,151958.40,0.066,0.091,0.027,285.3,0.088,0.035,0.084*5
1220287591.134175, $GPGGA,151958.60,4530.36647162,N,00909.96944455,E,4,5,2.4,129.015,M,48.022,M,0.6,0000*7
1220287591.143187, $GPGST,151958.60,0.004,0.091,0.027,285.3,0.088,0.035,0.084*5
1220287591.333103, $GPGGA,151958.80,4530.36643774,N,00909.96945105,E,4,5,2.4,129.015,M,48.022,M,0.8,0000*7
1220287591.343765, $GPGST,151958.80,0.047,0.091,0.027,285.3,0.088,0.035,0.084*5
1220287591.536034, $GPGGA,151959.00,4530.36639402,N,00909.96947938,E,4,5,2.4,129.007,M,48.022,M,1.0,0000*7
1220287591.546031, $GPGST,151959.00,0.011,0.120,0.027,282.4,0.118,0.037,0.107*5
1220287591.733956, $GPGGA,151959.20,4530.36635032,N,00909.96950292,E,4,5,2.4,129.013,M,48.022,M,1.2,0000*7
1220287591.742956, $GPGST,151959.20,0.064,0.120,0.027,282.4,0.118,0.037,0.107*5
1220287591.933878, $GPGGA,151959.40,4530.36632869,N,00909.96952795,E,4,5,2.4,128.994,M,48.022,M,1.4,0000*7
1220287591.943894, $GPGST,151959.40,0.009,0.120,0.027,282.4,0.118,0.037,0.107*5
1220287592.133813, $GPGGA,151959.60,4530.36629521,N,00909.96955057,E,4,4,4.7,129.023,M,48.022,M,0.6,0000*7
