1223730643.006920, $GPGST,130946.20,4.181,2.512,1.036,271.6,2.511,1.038,3.189*5
1223730650.812133, $GPGST,130954.00,0.000,0.937,0.313,287.4,0.899,0.409,0.961*5
1223730650.998082, $GPGGA,130954.20,4530.36921715,N,00909.99486610,E,2,4,3.3,140.927,M,48.022,M,1.2,0000*7
1223730651.008062, $GPGST,130954.20,0.000,0.937,0.313,287.4,0.899,0.409,0.961*5
1223730651.198013, $GPGGA,130954.40,4530.36918255,N,00909.99477626,E,2,4,3.3,140.927,M,48.022,M,1.4,0000*7
1223730651.207992, $GPGST,130954.40,0.000,0.937,0.313,287.4,0.899,0.409,0.961*5
1223730651.397942, $GPGGA,130954.60,4530.36917159,N,00909.99471457,E,2,4,3.3,140.924,M,48.022,M,0.6,0000*7
1223730651.407922, $GPGST,130954.60,0.000,0.937,0.313,287.4,0.899,0.409,0.961*5
1223730651.597870, $GPGGA,130954.80,4530.36915607,N,00909.99465259,E,2,4,3.3,140.927,M,48.022,M,0.8,0000*7
1223730651.607851, $GPGST,130954.80,0.000,0.937,0.313,287.4,0.899,0.409,0.961*5
1223730651.802799, $GPGGA,130955.00,4530.36913631,N,00909.99456902,E,2,4,3.3,140.923,M,48.022,M,1.0,0000*7
1223730651.812798, $GPGST,130955.00,0.000,0.937,0.312,287.4,0.899,0.409,0.961*5
1223730651.997730, $GPGGA,130955.20,4530.36908240,N,00909.99446365,E,2,4,3.3,140.924,M,48.022,M,1.2,0000*7
1223730652.007710, $GPGST,130955.20,0.000,0.937,0.312,287.4,0.899,0.409,0.961*5
1223730652.201658, $GPGGA,130955.40,4530.36907674,N,00909.99438344,E,2,4,3.3,140.924,M,48.022,M,1.4,0000*7
1223730652.210638, $GPGST,130955.40,0.000,0.937,0.312,287.4,0.899,0.409,0.961*5
1223730652.398588, $GPGGA,130955.60,4530.36905018,N,00909.99431880,E,2,4,3.3,140.921,M,48.022,M,0.6,0000*7
1223730652.407569, $GPGST,130955.60,0.000,0.937,0.312,287.4,0.899,0.409,0.961*5
1223730652.598518, $GPGGA,130955.80,4530.36902667,N,00909.99424112,E,2,4,3.3,140.921,M,48.022,M,0.8,0000*7
1223730652.607498, $GPGST,130955.80,0.000,0.937,0.312,287.4,0.899,0.409,0.961*5
1223730652.802467, $GPGGA,130956.00,4530.36900870,N,00909.99414227,E,2,4,3.3,140.917,M,48.022,M,1.0,0000*7
1223730652.812443, $GPGST,130956.00,0.000,0.936,0.312,287.4,0.899,0.409,0.961*5
1223730652.999377, $GPGGA,130956.20,4530.36897756,N,00909.99405992,E,2,4,3.3,140.918,M,48.022,M,1.2,0000*7
1223730653.008409, $GPGST,130956.20,0.000,0.936,0.312,287.4,0.899,0.409,0.961*5
1223730653.198308, $GPGGA,130956.40,4530.36896263,N,00909.99398383,E,2,4,3.3,140.918,M,48.022,M,1.4,0000*7
1223730653.208288, $GPGST,130956.40,0.000,0.936,0.312,287.4,0.899,0.409,0.961*5
1223730653.398244, $GPGGA,130956.60,4530.36892855,N,00909.99390230,E,2,4,3.3,140.918,M,48.022,M,0.6,0000*7
1223730653.408218, $GPGST,130956.60,0.000,0.936,0.312,287.4,0.899,0.409,0.961*5
1223730653.598165, $GPGGA,130956.80,4530.36890941,N,00909.99382190,E,2,4,3.3,140.919,M,48.022,M,0.8,0000*7
1223730653.608145, $GPGST,130956.80,0.000,0.936,0.312,287.4,0.899,0.409,0.961*5
1223730653.803093, $GPGGA,130957.00,4530.36886212,N,00909.99374060,E,2,4,3.3,140.918,M,48.022,M,1.0,0000*7
1223730653.812073, $GPGST,130957.00,0.000,0.938,0.312,287.4,0.900,0.409,0.961*5
1223730653.999024, $GPGGA,130957.20,4530.36884639,N,00909.99365471,E,2,4,3.3,140.914,M,48.022,M,1.2,0000*7
1223730654.008004, $GPGST,130957.20,0.000,0.938,0.312,287.4,0.900,0.409,0.961*5
1223730654.201952, $GPGGA,130957.40,4530.36881276,N,00909.99357635,E,2,4,3.3,140.917,M,48.022,M,1.4,0000*7
1223730654.211932, $GPGST,130957.40,0.000,0.938,0.312,287.3,0.900,0.409,0.960*5
1223730654.398882, $GPGGA,130957.60,4530.36878845,N,00909.99348151,E,2,4,3.3,140.918,M,48.022,M,0.6,0000*7
1223730654.407863, $GPGST,130957.60,0.000,0.938,0.312,287.3,0.900,0.409,0.960*5
1223730654.598812, $GPGGA,130957.80,4530.36874144,N,00909.99339893,E,2,4,3.3,140.915,M,48.022,M,0.8,0000*7
1223730654.608792, $GPGST,130957.80,0.000,0.938,0.312,287.3,0.900,0.409,0.960*5
1223730654.802740, $GPGGA,130958.00,4530.36873915,N,00909.99333629,E,2,4,3.3,140.922,M,48.022,M,1.0,0000*7
1223730654.812722, $GPGST,130958.00,0.000,0.938,0.312,287.3,0.900,0.409,0.961*5
1223730654.998673, $GPGGA,130958.20,4530.36870873,N,00909.99325626,E,2,4,3.3,140.921,M,48.022,M,1.2,0000*7
1223730655.008651, $GPGST,130958.20,0.000,0.938,0.312,287.3,0.900,0.409,0.961*5
1223730655.198600, $GPGGA,130958.40,4530.36867030,N,00909.99314192,E,2,4,3.3,140.918,M,48.022,M,1.4,0000*7
1223730655.208580, $GPGST,130958.40,0.000,0.938,0.312,287.3,0.900,0.409,0.961*5
1223730655.398529, $GPGGA,130958.60,4530.36864736,N,00909.99305888,E,2,4,3.3,140.920,M,48.022,M,0.6,0000*7
1223730655.408511, $GPGST,130958.60,0.000,0.938,0.312,287.3,0.900,0.409,0.961*5
1223730655.598461, $GPGGA,130958.80,4530.36863617,N,00909.99297824,E,2,4,3.3,140.918,M,48.022,M,0.8,0000*7
1223730655.608443, $GPGST,130958.80,0.000,0.938,0.312,287.3,0.900,0.409,0.961*5
1223730655.803388, $GPGGA,130959.00,4530.36857099,N,00909.99287382,E,2,4,3.3,140.916,M,48.022,M,1.0,0000*7
1223730655.813576, $GPGST,130959.00,0.000,0.937,0.312,287.3,0.900,0.409,0.961*5
1223730655.999320, $GPGGA,130959.20,4530.36855258,N,00909.99277026,E,2,4,3.3,140.914,M,48.022,M,1.2,0000*7
1223730656.009300, $GPGST,130959.20,0.000,0.937,0.312,287.3,0.900,0.409,0.961*5
1223730656.202245, $GPGGA,130959.40,4530.36852552,N,00909.99269095,E,2,4,3.3,140.914,M,48.022,M,1.4,0000*7
1223730656.212226, $GPGST,130959.40,0.000,0.938,0.312,287.3,0.900,0.408,0.961*5
1223730656.399177, $GPGGA,130959.60,4530.36847874,N,00909.99260502,E,2,4,3.3,140.915,M,48.022,M,0.6,0000*7
1223730656.409157, $GPGST,130959.60,0.000,0.938,0.312,287.3,0.900,0.408,0.961*5
1223730656.599106, $GPGGA,130959.80,4530.36847304,N,00909.99251679,E,2,4,3.3,140.914,M,48.022,M,0.8,0000*7
1223730656.609086, $GPGST,130959.80,0.000,0.938,0.312,287.3,0.900,0.408,0.961*5
1223730656.804034, $GPGGA,131000.00,4530.36845098,N,00909.99242801,E,2,4,3.3,140.913,M,48.022,M,1.0,0000*7
1223730656.813015, $GPGST,131000.00,0.000,0.937,0.312,287.3,0.899,0.408,0.961*5
1223730656.998966, $GPGGA,131000.20,4530.36842082,N,00909.99233142,E,2,4,3.3,140.910,M,48.022,M,1.2,0000*7
1223730657.008945, $GPGST,131000.20,0.000,0.937,0.312,287.3,0.899,0.408,0.961*5
1223730657.198893, $GPGGA,131000.40,4530.36839880,N,00909.99224399,E,2,4,3.3,140.915,M,48.022,M,1.4,0000*7
1223730657.208874, $GPGST,131000.40,0.000,0.937,0.312,287.3,0.899,0.408,0.961*5
1223730657.398843, $GPGGA,131000.60,4530.36834490,N,00909.99215570,E,2,4,3.3,140.912,M,48.022,M,0.6,0000*7
1223730657.408804, $GPGST,131000.60,0.000,0.937,0.312,287.3,0.899,0.408,0.961*5
1223730657.599753, $GPGGA,131000.80,4530.36834272,N,00909.99207653,E,2,4,3.3,140.911,M,48.022,M,0.8,0000*7
1223730657.608733, $GPGST,131000.80,0.000,0.937,0.312,287.3,0.899,0.408,0.961*5
1223730657.803681, $GPGGA,131001.00,4530.36830693,N,00909.99197205,E,2,4,3.3,140.904,M,48.022,M,1.0,0000*7
1223730657.813681, $GPGST,131001.00,0.000,0.937,0.313,287.4,0.899,0.409,0.961*5
1223730657.999622, $GPGGA,131001.20,4530.36826450,N,00909.99187764,E,2,4,3.3,140.904,M,48.022,M,1.2,0000*7
1223730658.009616, $GPGST,131001.20,0.000,0.937,0.313,287.4,0.899,0.409,0.961*5
1223730658.202683, $GPGGA,131001.40,4530.36823846,N,00909.99179259,E,2,4,3.3,140.914,M,48.022,M,1.4,0000*7
1223730658.212523, $GPGST,131001.40,0.000,0.937,0.313,287.3,0.900,0.409,0.960*5
1223730658.399478, $GPGGA,131001.60,4530.36821008,N,00909.99170032,E,2,4,3.3,140.912,M,48.022,M,0.6,0000*7
1223730658.409456, $GPGST,131001.60,0.000,0.937,0.313,287.3,0.900,0.409,0.960*5
1223730658.599404, $GPGGA,131001.80,4530.36817726,N,00909.99162363,E,2,4,3.3,140.914,M,48.022,M,0.8,0000*7
1223730658.609380, $GPGST,131001.80,0.000,0.937,0.313,287.3,0.900,0.409,0.960*5
1223730658.804328, $GPGGA,131002.00,4530.36813349,N,00909.99153128,E,2,4,3.3,140.910,M,48.022,M,1.0,0000*7
1223730658.813322, $GPGST,131002.00,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730659.000258, $GPGGA,131002.20,4530.36811692,N,00909.99144334,E,2,4,3.3,140.906,M,48.022,M,1.2,0000*7
1223730659.010239, $GPGST,131002.20,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730659.199194, $GPGGA,131002.40,4530.36808804,N,00909.99135109,E,2,4,3.3,140.909,M,48.022,M,1.4,0000*7
1223730659.209171, $GPGST,131002.40,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730659.400117, $GPGGA,131002.60,4530.36804334,N,00909.99126352,E,2,4,3.3,140.908,M,48.022,M,0.6,0000*7
1223730659.409098, $GPGST,131002.60,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730659.600047, $GPGGA,131002.80,4530.36802529,N,00909.99117973,E,2,4,3.3,140.910,M,48.022,M,0.8,0000*7
1223730659.609028, $GPGST,131002.80,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730659.803975, $GPGGA,131003.00,4530.36799691,N,00909.99107818,E,2,4,3.3,140.903,M,48.022,M,1.0,0000*7
1223730659.813991, $GPGST,131003.00,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730659.999906, $GPGGA,131003.20,4530.36795288,N,00909.99099398,E,2,4,3.3,140.904,M,48.022,M,1.2,0000*7
1223730660.009886, $GPGST,131003.20,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730660.202837, $GPGGA,131003.40,4530.36793306,N,00909.99089343,E,2,4,3.3,140.905,M,48.022,M,1.4,0000*7
1223730660.212821, $GPGST,131003.40,0.000,0.936,0.313,287.3,0.899,0.408,0.961*5
1223730660.399767, $GPGGA,131003.60,4530.36789666,N,00909.99080509,E,2,4,3.3,140.906,M,48.022,M,0.6,0000*7
1223730660.409747, $GPGST,131003.60,0.000,0.936,0.313,287.3,0.899,0.408,0.961*5
1223730660.600704, $GPGGA,131003.80,4530.36790855,N,00909.99072305,E,2,4,3.3,140.903,M,48.022,M,0.8,0000*7
1223730660.609676, $GPGST,131003.80,0.000,0.936,0.313,287.3,0.899,0.408,0.961*5
1223730660.804625, $GPGGA,131004.00,4530.36783187,N,00909.99062789,E,2,4,3.3,140.908,M,48.022,M,1.0,0000*7
1223730660.814755, $GPGST,131004.00,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730660.999567, $GPGGA,131004.20,4530.36781372,N,00909.99052672,E,2,4,3.3,140.908,M,48.022,M,1.2,0000*7
1223730661.009535, $GPGST,131004.20,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730661.200483, $GPGGA,131004.40,4530.36777724,N,00909.99042987,E,2,4,3.3,140.907,M,48.022,M,1.4,0000*7
1223730661.209464, $GPGST,131004.40,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730661.400413, $GPGGA,131004.60,4530.36778368,N,00909.99033560,E,2,4,3.3,140.907,M,48.022,M,0.6,0000*7
1223730661.409393, $GPGST,131004.60,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730661.600342, $GPGGA,131004.80,4530.36773691,N,00909.99023330,E,2,4,3.3,140.906,M,48.022,M,0.8,0000*7
1223730661.609336, $GPGST,131004.80,0.000,0.936,0.312,287.3,0.899,0.408,0.961*5
1223730661.805276, $GPGGA,131005.00,4530.36772210,N,00909.99012279,E,2,4,3.3,140.905,M,48.022,M,1.0,0000*7
1223730661.814344, $GPGST,131005.00,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730662.000198, $GPGGA,131005.20,4530.36768096,N,00909.99003273,E,2,4,3.3,140.910,M,48.022,M,1.2,0000*7
1223730662.010180, $GPGST,131005.20,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730662.204132, $GPGGA,131005.40,4530.36766329,N,00909.98993753,E,2,4,3.3,140.909,M,48.022,M,1.4,0000*7
1223730662.213109, $GPGST,131005.40,0.000,0.936,0.313,287.3,0.899,0.408,0.961*5
1223730662.400059, $GPGGA,131005.60,4530.36765292,N,00909.98984572,E,2,4,3.3,140.903,M,48.022,M,0.6,0000*7
1223730662.410038, $GPGST,131005.60,0.000,0.936,0.313,287.3,0.899,0.408,0.961*5
1223730662.600988, $GPGGA,131005.80,4530.36762968,N,00909.98974088,E,2,4,3.3,140.908,M,48.022,M,0.8,0000*7
1223730662.610883, $GPGST,131005.80,0.000,0.936,0.313,287.3,0.899,0.408,0.961*5
1223730662.804916, $GPGGA,131006.00,4530.36760563,N,00909.98964129,E,2,4,3.3,140.902,M,48.022,M,1.0,0000*7
1223730662.814966, $GPGST,131006.00,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730663.000854, $GPGGA,131006.20,4530.36758603,N,00909.98955558,E,2,4,3.3,140.904,M,48.022,M,1.2,0000*7
1223730663.010828, $GPGST,131006.20,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730663.200778, $GPGGA,131006.40,4530.36758066,N,00909.98947129,E,2,4,3.3,140.904,M,48.022,M,1.4,0000*7
1223730663.210778, $GPGST,131006.40,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730663.400707, $GPGGA,131006.60,4530.36755179,N,00909.98936851,E,2,4,3.3,140.906,M,48.022,M,0.6,0000*7
1223730663.410697, $GPGST,131006.60,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730663.600635, $GPGGA,131006.80,4530.36753096,N,00909.98928638,E,2,4,3.3,140.909,M,48.022,M,0.8,0000*7
1223730663.610617, $GPGST,131006.80,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730663.804562, $GPGGA,131007.00,4530.36752710,N,00909.98918406,E,2,4,3.3,140.906,M,48.022,M,1.0,0000*7
1223730663.814561, $GPGST,131007.00,0.000,0.935,0.313,287.3,0.898,0.408,0.961*5
1223730664.000492, $GPGGA,131007.20,4530.36750572,N,00909.98908435,E,2,4,3.3,140.904,M,48.022,M,1.2,0000*7
1223730664.010473, $GPGST,131007.20,0.000,0.935,0.313,287.3,0.898,0.408,0.961*5
1223730664.203421, $GPGGA,131007.40,4530.36748345,N,00909.98898746,E,2,4,3.3,140.906,M,48.022,M,1.4,0000*7
1223730664.213401, $GPGST,131007.40,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730664.400352, $GPGGA,131007.60,4530.36746414,N,00909.98890963,E,2,4,3.3,140.905,M,48.022,M,0.6,0000*7
1223730664.410332, $GPGST,131007.60,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730664.600281, $GPGGA,131007.80,4530.36745147,N,00909.98881154,E,2,4,3.3,140.904,M,48.022,M,0.8,0000*7
1223730664.611172, $GPGST,131007.80,0.000,0.936,0.313,287.3,0.898,0.408,0.961*5
1223730664.805209, $GPGGA,131008.00,4530.36741431,N,00909.98870580,E,2,4,3.3,140.906,M,48.022,M,1.0,0000*7
1223730664.815279, $GPGST,131008.00,0.000,0.936,0.312,287.2,0.899,0.407,0.961*5
1223730665.001139, $GPGGA,131008.20,4530.36740948,N,00909.98861771,E,2,4,3.3,140.911,M,48.022,M,1.2,0000*7
1223730665.010135, $GPGST,131008.20,0.000,0.936,0.312,287.2,0.899,0.407,0.961*5
1223730665.201069, $GPGGA,131008.40,4530.36738223,N,00909.98853363,E,2,4,3.3,140.908,M,48.022,M,1.4,0000*7
1223730665.211049, $GPGST,131008.40,0.000,0.936,0.312,287.2,0.899,0.407,0.961*5
1223730665.400998, $GPGGA,131008.60,4530.36736188,N,00909.98843668,E,2,4,3.3,140.909,M,48.022,M,0.6,0000*7
1223730665.410979, $GPGST,131008.60,0.000,0.936,0.312,287.2,0.899,0.407,0.961*5
1223730665.600931, $GPGGA,131008.80,4530.36736018,N,00909.98835343,E,2,4,3.3,140.909,M,48.022,M,0.8,0000*7
1223730665.610914, $GPGST,131008.80,0.000,0.936,0.312,287.2,0.899,0.407,0.961*5
1223730665.805855, $GPGGA,131009.00,4530.36734266,N,00909.98824885,E,2,4,3.3,140.904,M,48.022,M,1.0,0000*7
1223730665.815936, $GPGST,131009.00,0.000,0.933,0.313,287.3,0.896,0.407,0.961*5
1223730666.000786, $GPGGA,131009.20,4530.36730827,N,00909.98815554,E,2,4,3.3,140.902,M,48.022,M,1.2,0000*7
1223730666.010767, $GPGST,131009.20,0.000,0.933,0.313,287.3,0.896,0.407,0.961*5
1223730666.204718, $GPGGA,131009.40,4530.36729732,N,00909.98803830,E,2,4,3.3,140.908,M,48.022,M,1.4,0000*7
1223730666.213697, $GPGST,131009.40,0.000,0.933,0.313,287.3,0.896,0.407,0.961*5
1223730666.401655, $GPGGA,131009.60,4530.36725909,N,00909.98794070,E,2,4,3.3,140.906,M,48.022,M,0.6,0000*7
1223730666.411637, $GPGST,131009.60,0.000,0.933,0.313,287.3,0.896,0.407,0.961*5
1223730666.601584, $GPGGA,131009.80,4530.36725270,N,00909.98784911,E,2,4,3.3,140.909,M,48.022,M,0.8,0000*7
1223730666.611750, $GPGST,131009.80,0.000,0.933,0.313,287.3,0.896,0.407,0.961*5
1223730666.805506, $GPGGA,131010.00,4530.36724983,N,00909.98777432,E,2,4,3.3,140.904,M,48.022,M,1.0,0000*7
1223730666.815771, $GPGST,131010.00,0.000,0.934,0.312,287.2,0.897,0.406,0.961*5
1223730667.001435, $GPGGA,131010.20,4530.36724570,N,00909.98767098,E,2,4,3.3,140.908,M,48.022,M,1.2,0000*7
