1223309581.123667, $GPGGA,143516.80,4530.37118644,N,00909.99763524,E,2,6,1.7,131.984,M,48.022,M,0.8,0000*7
1223309590.726275, $GPGGA,143526.40,4530.37006657,N,00909.99261387,E,2,5,1.5,131.107,M,48.022,M,1.4,0000*7
1223309590.736288, $GPGST,143526.40,0.538,0.236,0.152,65.3,0.223,0.170,0.610*6
1223309590.926206, $GPGGA,143526.60,4530.37003517,N,00909.99247680,E,2,5,1.5,131.111,M,48.022,M,0.6,0000*7
1223309590.935185, $GPGST,143526.60,0.538,0.236,0.152,65.3,0.223,0.170,0.610*6
1223309591.126135, $GPGGA,143526.80,4530.37001989,N,00909.99232230,E,2,5,1.5,131.107,M,48.022,M,0.8,0000*7
1223309591.136139, $GPGST,143526.80,0.538,0.236,0.152,65.3,0.223,0.170,0.610*6
1223309591.331066, $GPGGA,143527.00,4530.36999028,N,00909.99217731,E,2,5,1.5,131.108,M,48.022,M,1.0,0000*7
1223309591.340140, $GPGST,143527.00,0.540,0.237,0.153,65.3,0.225,0.171,0.613*6
1223309591.525992, $GPGGA,143527.20,4530.36995174,N,00909.99204577,E,2,5,1.5,131.093,M,48.022,M,1.2,0000*7
1223309591.535975, $GPGST,143527.20,0.540,0.237,0.153,65.3,0.225,0.171,0.613*6
1223309591.725922, $GPGGA,143527.40,4530.36991104,N,00909.99190512,E,2,5,1.5,131.092,M,48.022,M,1.4,0000*7
1223309591.735904, $GPGST,143527.40,0.540,0.237,0.153,65.3,0.225,0.171,0.613*6
1223309591.928851, $GPGGA,143527.60,4530.36963386,N,00909.99182329,E,2,4,1.8,131.567,M,48.022,M,0.6,0000*7
1223309591.938924, $GPGST,143527.60,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309592.125782, $GPGGA,143527.80,4530.36960356,N,00909.99168988,E,2,4,1.8,131.574,M,48.022,M,0.8,0000*7
1223309592.135762, $GPGST,143527.80,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309592.329708, $GPGGA,143528.00,4530.36957316,N,00909.99154841,E,2,4,1.8,131.547,M,48.022,M,1.0,0000*7
1223309592.339784, $GPGST,143528.00,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309592.528644, $GPGGA,143528.20,4530.36953677,N,00909.99140914,E,2,4,1.8,131.559,M,48.022,M,1.2,0000*7
1223309592.538705, $GPGST,143528.20,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309592.832572, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309592.840546, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309593.032633, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309593.041464, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309593.232671, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309593.241391, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309593.432703, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309593.441343, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309593.634609, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309593.641280, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309593.833335, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309593.841198, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309594.036145, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309594.041132, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309594.233034, $GPGGA,143528.30,4530.36952267,N,00909.99133483,E,0,4,1.8,131.560,M,48.022,M,,*5
1223309594.241039, $GPGST,143528.30,0.000,0.400,0.212,72.4,0.387,0.235,0.858*6
1223309594.328003, $GPGGA,143530.00,4530.36956777,N,00909.98964761,E,1,4,1.8,130.935,M,48.022,M,,*5
1223309594.338021, $GPGST,143530.00,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309594.527934, $GPGGA,143530.20,4530.36954190,N,00909.98950768,E,1,4,1.8,130.910,M,48.022,M,,*5
1223309594.536990, $GPGST,143530.20,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309594.724864, $GPGGA,143530.40,4530.36951021,N,00909.98935558,E,1,4,1.8,130.907,M,48.022,M,,*5
1223309594.734845, $GPGST,143530.40,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309594.924800, $GPGGA,143530.60,4530.36947963,N,00909.98921958,E,1,4,1.8,130.900,M,48.022,M,,*5
1223309594.934819, $GPGST,143530.60,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309595.124732, $GPGGA,143530.80,4530.36942139,N,00909.98909843,E,1,4,1.8,130.906,M,48.022,M,,*5
1223309595.134717, $GPGST,143530.80,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309595.434045, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309595.442551, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309595.633342, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309595.641577, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309595.833384, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309595.841504, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309596.033440, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309596.041430, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309596.233445, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309596.241456, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309596.433552, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309596.442438, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309596.633102, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309596.644216, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309596.833920, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309596.844152, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309597.033247, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309597.044077, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309597.233475, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309597.242004, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309597.433318, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309597.441949, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309597.633776, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309597.641859, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309597.833349, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309597.842791, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309598.033625, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309598.043163, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309598.233506, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309598.242649, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309598.433475, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309598.442585, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309598.633572, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309598.642496, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309598.834038, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309598.842436, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309599.034274, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309599.042478, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309599.233508, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309599.243295, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309599.433543, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309599.443235, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309599.633573, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309599.642175, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309599.833619, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309599.843068, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309600.033645, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309600.043018, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309600.233686, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309600.242919, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309600.433747, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309600.445388, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309600.633788, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309600.644433, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309600.833831, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309600.843991, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309601.033880, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309601.043260, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309601.234380, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309601.243844, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309601.433533, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309601.443524, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309601.633599, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309601.643462, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309601.833646, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309601.843550, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309602.033691, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309602.043318, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309602.233738, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309602.243239, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309602.433786, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309602.443182, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309602.634678, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309602.643094, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309602.834294, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309602.843005, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309603.034362, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309603.042951, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309603.234204, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309603.242899, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309603.434262, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309603.443796, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309603.633638, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309603.643718, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309603.834427, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309603.843715, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309604.034420, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309604.043607, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309604.234385, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309604.243589, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309604.433814, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309604.443513, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309604.633871, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309604.643520, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309604.833911, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309604.844336, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309605.033948, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309605.044259, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309605.233991, $GPGGA,143530.90,4530.36939982,N,00909.98903248,E,0,4,1.8,130.894,M,48.022,M,,*5
1223309605.244171, $GPGST,143530.90,0.000,1.661,0.315,59.4,1.439,0.887,1.197*6
1223309605.331124, $GPGGA,143541.00,4530.36283650,N,00909.98697978,E,1,4,3.2,117.092,M,48.022,M,,*5
1223309605.341198, $GPGST,143541.00,0.000,6.303,0.362,56.3,5.248,3.509,5.886*6
1223309605.527056, $GPGGA,143541.20,4530.36281589,N,00909.98682564,E,1,4,3.2,117.149,M,48.022,M,,*5
